Category,Desc,Food ID,Carbs,Cholesterol,Calories,Protein,Sugar ,Saturated Fat,Calcium,Iron,Vitamin B6,Vitamin C
GINGER,"GINGER,GROUND",2021,70.79,0,347,9.12,3.390000105,1.94,116,11.52,0.84,7
MACE,"MACE,GROUND",2022,50.5,0,475,6.71,0,9.51,252,13.9,0.16,21
MARJORAM,"MARJORAM,DRIED",2023,60.56,0,271,12.66,4.090000153,0.529,1990,82.71,1.19,51.4
MUSTARD SEED,"MUSTARD SEED,YELLOW",2024,34.94,0,469,24.94,6.789999962,1.46,521,9.98,0.43,3
NUTMEG,"NUTMEG,GROUND",2025,49.29,0,525,5.84,28.48999977,25.94,184,3.04,0.16,3
No Category,ONION POWDER,2026,80.67,0,347,10.12,35.47999954,0.183,363,2.56,1.215,14.7
SPICES,"SPICES,OREGANO,DRIED",2027,64.43,0,306,11,4.090000153,2.66,1576,44,1.21,50
No Category,PAPRIKA,2028,55.74,0,289,14.76,10.34000015,2.1,177,23.59,4.02,71.1
PARSLEY,"PARSLEY,DRIED",2029,51.66,0,276,22.42,7.269999981,0.115,1468,97.86,1.002,122
PEPPER,"PEPPER,BLACK",2030,64.81,0,255,10.95,0.639999986,0.98,437,28.86,0.34,21
PEPPER,"PEPPER,RED OR CAYENNE",2031,56.63,0,318,12.01,10.34000015,3.26,148,7.8,2.45,76.4
PEPPER,"PEPPER,WHITE",2032,68.61,0,296,10.4,0,0.626,265,14.31,0.1,21
No Category,POPPY SEED,2033,28.13,0,525,17.99,2.99000001,4.517,1438,9.76,0.247,1
No Category,POULTRY SEASONING,2034,65.59,0,307,9.59,3.079999924,3.29,996,35.3,1.32,12
No Category,PUMPKIN PIE SPICE,2035,69.28,0,342,5.76,7.760000229,6.53,682,19.71,0.4,23.4
ROSEMARY,"ROSEMARY,DRIED",2036,64.06,0,331,4.88,0,7.371,1280,29.25,1.74,61.2
No Category,SAFFRON,2037,65.37,0,310,11.43,0,1.586,111,11.1,1.01,80.8
SAGE,"SAGE,GROUND",2038,60.73,0,315,10.63,1.710000038,7.03,1652,28.12,2.69,32.4
SAVORY,"SAVORY,GROUND",2039,68.73,0,272,6.73,0,3.26,2132,37.88,1.81,50
SPICES,"SPICES,TARRAGON,DRIED",2041,50.22,0,295,22.77,0,1.881,1139,32.3,2.41,50
SPICES,"SPICES,THYME,DRIED",2042,63.94,0,276,9.11,1.710000038,2.73,1890,123.6,0.55,50
TURMERIC,"TURMERIC,GROUND",2043,64.93,0,354,7.83,3.210000038,3.12,183,41.42,1.8,25.9
BASIL,"BASIL,FRESH",2044,2.65,0,23,3.15,0.300000012,0.041,177,3.17,0.155,18
DILL WEED,"DILL WEED,FRSH",2045,7.02,0,43,3.46,0,0.06,208,6.59,0.185,85
MUSTARD,"MUSTARD,PREPARED,YELLOW",2046,5.33,0,67,4.37,0.860000014,0.248,58,1.51,0.063,1.5
SALT,"SALT,TABLE",2047,0,0,0,0,0,0,24,0.33,0,0
VINEGAR,"VINEGAR,CIDER",2048,0.93,0,21,0,0.400000006,0,7,0.2,0,0
THYME,"THYME,FRSH",2049,24.45,0,101,5.56,0,0.467,405,17.45,0.348,160.1
No Category,VANILLA EXTRACT,2050,12.65,0,288,0.06,12.64999962,0.01,11,0.12,0.026,0
VANILLA EXTRACT,"VANILLA EXTRACT,IMITN,ALCOHOL",2051,2.41,0,237,0.05,0,0,0,0.13,0.019,0
VANILLA EXTRACT,"VANILLA EXTRACT,IMITN,NO ALCOHOL",2052,14.4,0,56,0.03,14.39999962,0,3,0.05,0.008,0
VINEGAR,"VINEGAR,DISTILLED",2053,0.04,0,18,0,0.039999999,0,6,0.03,0,0
CAPERS,"CAPERS,CANNED",2054,4.89,0,23,2.36,0.409999996,0.233,40,1.67,0.023,4.3
HORSERADISH,"HORSERADISH,PREPARED",2055,11.29,0,48,1.18,7.989999771,0.09,56,0.42,0.073,24.9
ROSEMARY,"ROSEMARY,FRESH",2063,20.7,0,131,3.31,0,2.838,317,6.65,0.336,21.8
PEPPERMINT,"PEPPERMINT,FRESH",2064,14.89,0,70,3.75,0,0.246,243,5.08,0.129,31.8
SPEARMINT,"SPEARMINT,FRESH",2065,8.41,0,44,3.29,0,0.191,199,11.87,0.158,13.3
SPEARMINT,"SPEARMINT,DRIED",2066,52.04,0,285,19.93,0,1.577,1488,87.47,2.579,0
VINEGAR,"VINEGAR,RED WINE",2068,0.27,0,19,0.04,0,0,6,0.45,0,0.5
VINEGAR,"VINEGAR,BALSAMIC",2069,17.03,0,88,0.49,14.94999981,0,27,0.72,0,0
CAMPBELL SOUP CO,"CAMPBELL SOUP CO,PACE,DRY TACO SEAS MIX",2073,56.29,0,188,0,18.76000023,0,0,6.75,0,45
BABYFOOD,"BABYFOOD,MEAT,BF,STR",3002,2.43,51,81,12.03,0,1.18,5,0.98,0.039,2.1
BABYFOOD,"BABYFOOD,MEAT,BF,STR",3003,2.43,51,81,12.03,0,1.18,5,0.98,0.039,2.1
BABYFOOD,"BABYFOOD,MEAT,VEAL,STR",3005,1.51,33,81,13.12,0,1.063,6,0.76,0.049,0
BABYFOOD,"BABYFOOD,MEAT,PORK,STR",3007,0,48,124,14,0,2.4,5,1,0.205,1.8
BABYFOOD,"BABYFOOD,MEAT,HAM,STR",3008,3.7,24,97,11.3,0,1.267,6,1.03,0.252,2.1
BABYFOOD,"BABYFOOD,MEAT,HAM,JUNIOR",3009,3.7,29,97,11.3,0,1.271,5,1.01,0.2,2.1
BABYFOOD,"BABYFOOD,MEAT,LAMB,STR",3010,0.85,36,87,14.07,0,1.65,7,1.19,0.037,1.2
BABYFOOD,"BABYFOOD,MEAT,LAMB,JUNIOR",3011,0,38,112,15.2,0,2.56,7,1.66,0.183,1.7
BABYFOOD,"BABYFOOD,MEAT,CHICK,STR",3012,0.1,61,130,13.7,0,2.03,64,1.4,0.2,1.7
BABYFOOD,"BABYFOOD,MEAT,CHICK,JR",3013,0,59,146,14,0,2.47,55,0.99,0.188,1.5
BABYFOOD,"BABYFOOD,MEAT,CHICK STKS,JR",3014,1.5,78,188,14.6,1.399999976,4.094,73,1.56,0.103,1.7
BABYFOOD,"BABYFOOD,MEAT,TURKEY,STR",3015,1.4,58,111,11.5,0,1.641,41,0.7,0.029,2.2
BABYFOOD,"BABYFOOD,MEAT,TURKEY,JR",3016,1.4,58,111,11.5,0,1.641,41,0.7,0.029,0
BABYFOOD,"BABYFOOD,MEAT,TURKEY STKS,JR",3017,1.4,65,182,13.7,1.399999976,4.143,72,1.24,0.076,1.5
BABYFOOD,"BABYFOOD,MEAT,MEAT STKS,JR",3021,1.1,70,184,13.4,0.800000012,5.82,34,1.38,0.08,2.4
BABYFOOD,"BABYFOOD,DINNER,VEG&DUMPLINGS&BF,STR",3041,7.7,0,48,2,0,0,14,0.39,0.047,0.8
BABYFOOD,"BABYFOOD,DINNER,VEG&DUMPLINGS&BF,JR",3042,8,0,48,2.1,0,0,14,0.47,0.048,0.8
BABYFOOD,"BABYFOOD,DINNER,BF LASAGNA,TODD",3043,10,0,77,4.2,0,0,18,0.87,0.071,1.9
BABYFOOD,"BABYFOOD,DINNER,MACARONI&TOMATO&BF,STR",3044,9.45,7,61,2.36,2.089999914,0.486,17,0.46,0.056,0.3
BABYFOOD,"BABYFOOD,DINNER,MACARONI&TOMATO&BF,JR",3045,9.4,4,59,2.5,2.430000067,0.411,14,0.36,0.047,1.5
BABYFOOD,"BABYFOOD,RAVIOLI,CHS FILLED,W/TOMATO SAU",3046,16.3,7,99,3.6,0.589999974,0.96,54,0.8,0.09,0.1
BABYFOOD,"BABYFOOD,DINNER,BF NOODLE,STR",3047,8.18,8,63,2.44,1.419999957,0.937,10,0.41,0.036,0.1
BABYFOOD,"BABYFOOD,MACARONI&CHS,TODD",3048,11.2,7,83,3.5,0.790000021,1.53,102,0.6,0.05,0
BABYFOOD,"BABYFOOD,DINNER,BF&RICE,TODD",3049,8.8,0,82,5,0,0,11,0.69,0.139,3.9
BABYFOOD,"BABYFOOD,DINNER,SPAGHETTI&TOMATO&MEAT,JR",3050,11.42,5,68,2.57,2.720000029,0.543,15,0.53,0.064,0.2
BABYFOOD,"BABYFOOD,DINNER,SPAGHETTI&TOMATO&MEAT,TODD",3051,10.8,0,75,5.3,0,0,22,0.9,0.083,4.1
BABYFOOD,"BABYFOOD,DINNER,BF STEW,TODD",3052,5.5,13,51,5.1,1.389999986,0.58,9,0.72,0.074,3
BABYFOOD,"BABYFOOD,DINNER,VEG&BF,STR",3053,8.84,7,77,2.21,2.339999914,1.367,17,0.35,0.063,0.2
BABYFOOD,"BABYFOOD,DINNER,VEG&BF,JR",3054,8.84,7,77,2.21,2.339999914,1.367,17,0.35,0.063,0.2
BABYFOOD,"BABYFOOD,DINNER,BF W/VEG",3055,6.36,12,96,2.03,2.160000086,2.84,19,0.33,0.083,0
BABYFOOD,"BABYFOOD,DINNER,VEG&BACON,STR",3059,8.81,4,69,1.92,1.769999981,1.063,14,0.3,0.058,0.3
BABYFOOD,"BABYFOOD,DINNER,VEG&HAM,STR",3061,7.8,5,59,2.19,1.370000005,0.764,16,0.41,0.072,1.6
BABYFOOD,"BABYFOOD,DINNER,VEG&HAM,JR",3062,8.65,3,60,2.02,0.99000001,0.483,14,0.24,0.046,1.1
BABYFOOD,"BABYFOOD,DINNER,VEG&LAMB,STR",3066,6.9,6,52,2,0.939999998,0.828,12,0.35,0.046,1.2
BABYFOOD,"BABYFOOD,DINNER,VEG&LAMB,JR",3067,7.1,5,51,2.1,0.939999998,0.696,13,0.34,0.044,1.7
BABYFOOD,"BABYFOOD,DINNER,CHICK NOODLE,STR",3068,9.08,16,66,2.69,2.5,0.595,27,0.64,0.064,0.1
BABYFOOD,"BABYFOOD,DINNER,CHICK NOODLE,JR",3069,8.79,9,55,2.37,1.070000052,0.338,21,0.38,0.052,0.1
BABYFOOD,"BABYFOOD,DINNER,CHICK SOUP,STR",3070,7.2,4,50,1.6,1.720000029,0.278,37,0.27,0.037,1
BABYFOOD,"BABYFOOD,DINNER,CHICK STEW,TODD",3072,6.4,29,78,5.2,1.679999948,1.1,36,0.66,0.046,1.9
BABYFOOD,"BABYFOOD,DINNER,VEG CHICK,STR",3073,8.42,11,59,2.47,1.580000043,0.496,27,0.53,0.072,0.1
BABYFOOD,"BABYFOOD,DINNER,VEG,NOODLES&CHICK,STR",3075,7.9,0,63,2,0,0,28,0.35,0.021,0.7
BABYFOOD,"BABYFOOD,DINNER,VEG,NOODLES&CHICK,JR",3076,9.1,0,64,1.7,0,0,26,0.49,0.023,0.8
BABYFOOD,"BABYFOOD,DINNER,PASTA W/VEG",3077,8.4,5,60,1.7,1.200000048,1.23,14,0.5,0.11,2.9
BABYFOOD,"BABYFOOD,DINNER,VEG&NOODLES&TURKEY,STR",3079,6.8,0,44,1.2,0,0,32,0.19,0.016,0.8
BABYFOOD,"BABYFOOD,DINNER,VEG&NOODLES&TURKEY,JR",3081,7.6,0,52,1.8,0,0,32,0.26,0.018,0.8
BABYFOOD,"BABYFOOD,DINNER,TURKEY&RICE,STR",3082,7.94,5,52,2.27,1.659999967,0.338,18,0.29,0.052,0.2
BABYFOOD,"BABYFOOD,DINNER,TURKEY&RICE,JR",3083,9.57,4,56,2.37,1.25,0.239,24,0.41,0.052,0.3
BABYFOOD,"BABYFOOD,DINNER,VEG&TURKEY,STR",3084,7.62,4,48,2.32,1.539999962,0.236,27,0.37,0.044,0.7
BABYFOOD,"BABYFOOD,DINNER,VEG&TURKEY,JR",3085,7.55,4,53,1.72,1.360000014,0.485,16,0.36,0.052,0.4
BABYFOOD,"BABYFOOD,DINNER,VEG&TURKEY,TODD",3086,8,0,80,4.8,0,0,46,0.6,0.06,3.4
BABYFOOD,"BABYFOOD,DINNER,MACARONI&CHS,STR",3089,8.95,7,67,3.14,1.269999981,1.291,66,0.21,0.036,0.1
BABYFOOD,"BABYFOOD,DINNER,MACARONI&CHS,JR",3090,8.2,6,61,2.6,1.320000052,1.175,51,0.3,0.016,1.3
BABYFOOD,"BABYFOOD,VEG,GRN BNS,STR",3091,6.29,0,27,1.2,1.879999995,0.039,39,0.67,0.038,0.3
BABYFOOD,"BABYFOOD,VEG,GRN BNS,JR",3092,5.7,0,24,1.2,1.080000043,0.023,65,1.08,0.035,8.4
BABYFOOD,"BABYFOOD,GRN BNS,DICES,TODD",3093,5.7,0,29,1.2,1.059999943,0.044,27,0.4,0.03,1.7
BABYFOOD,"BABYFOOD,VEG,GRN BNS&POTATOES",3096,9,5,62,2.2,2.349999905,1.117,60,0.5,0.08,1.1
BABYFOOD,"BABYFOOD,VEG,BEETS,STR",3098,7.7,0,34,1.3,6.090000153,0.016,14,0.32,0.024,2.4
BABYFOOD,"BABYFOOD,VEG,CARROTS,STR",3099,6,0,27,0.8,3.640000105,0.018,22,0.37,0.073,5.7
BABYFOOD,"BABYFOOD,VEG,CARROTS,JR",3100,7.2,0,32,0.8,3.160000086,0.036,23,0.39,0.08,5.5
Babyfood,"Babyfood, vegetables, squash, strained",3104,5.73,0,28,0.81,3.369999886,0.02,24,0.32,0.07,0.3
BABYFOOD,"BABYFOOD,VEG,SQUASH,JR",3105,5.73,0,24,0.81,3.24000001,0.02,24,0.32,0.07,0.3
BABYFOOD,"BABYFOOD,VEG,SWT POTATOES,STR",3108,13.2,0,57,1.1,4.050000191,0.021,16,0.37,0.093,9.9
BABYFOOD,"BABYFOOD,VEG,SWT POTATOES,JR",3109,13.9,0,60,1.1,4.239999771,0.021,16,0.39,0.113,9.6
BABYFOOD,"BABYFOOD,POTATOES,TODDLER",3112,11.73,0,52,1,0.910000026,0.015,4,0.2,0.07,10.5
BABYFOOD,"BABYFOOD,VEG,BUTTERNUT SQUASH&CORN",3114,9.3,0,50,2,2.930000067,0.095,32,0.4,0.11,4.9
BABYFOOD,"BABYFOOD,APPLS,DICES,TODD",3115,12.1,0,51,0.2,10.82999992,0.02,10,0.2,0.05,31.3
BABYFOOD,"BABYFOOD,FRUIT,APPLSAUC,STR",3116,10.8,0,41,0.2,9.869999886,0.032,4,0.22,0.031,38.3
BABYFOOD,"BABYFOOD,FRUIT,APPLSAUC,JR",3117,10.3,0,37,0,8.479999542,0,5,0.22,0.03,37.8
BABYFOOD,"BABYFOOD,FRUIT,APRICOT W/TAPIOCA,STR",3118,16.3,0,60,0.3,1.409999967,0,9,0.3,0.03,21.6
BABYFOOD,"BABYFOOD,VEG,CORN,CRMD,STR",3119,14.1,1,57,1.4,1.230000019,0.076,20,0.28,0.041,2.1
BABYFOOD,"BABYFOOD,VEG,CORN,CRMD,JR",3120,16.25,1,65,1.4,1.480000019,0.074,4,0.27,0.041,2.2
BABYFOOD,"BABYFOOD,VEG,PEAS,STR",3121,8.36,0,50,3.27,2.00999999,0.07,18,0.95,0.016,0.6
BABYFOOD,"BABYFOOD,PEAS,DICES,TODD",3122,10.3,0,64,3.9,4.130000114,0.14,21,1,0.06,6
BABYFOOD,"BABYFOOD,VEG,SPINACH,CRMD,STR",3127,5.7,5,37,2.5,2.329999924,0.702,89,0.62,0.075,8.7
BABYFOOD,"BABYFOOD,FRUIT,APRICOT W/TAPIOCA,JR",3128,17.3,0,63,0.3,1.399999976,0,8,0.27,0.028,17.9
BABYFOOD,"BABYFOOD,FRUIT,BANANAS W/TAPIOCA,STR",3129,15.3,0,56,0.4,0.379999995,0.035,5,0.2,0.115,16.7
BABYFOOD,"BABYFOOD,FRUIT,PEACHES,STR",3130,14.48,0,65,0.94,11.5,0.02,4,0.23,0.018,46.1
BABYFOOD,"BABYFOOD,FRUIT,PEACHES,JR",3131,14.48,0,65,0.94,11.5,0.02,4,0.23,0.018,46.1
BABYFOOD,"BABYFOOD,FRUIT,PEARS,STR",3132,10.8,0,42,0.3,6.980000019,0.012,8,0.24,0.008,24.5
BABYFOOD,"BABYFOOD,FRUIT,PEARS,JR",3133,11.6,0,43,0.3,7.340000153,0.006,8,0.25,0.01,22
BABYFOOD,"BABYFOOD,FRUIT,PLUMS W/TAPIOCA,WO/VIT C,STR",3134,19.7,0,71,0.1,13.34000015,0,6,0.2,0.024,1.1
BABYFOOD,"BABYFOOD,FRUIT,PLUMS W/TAPIOCA,WO/VIT C,JR",3135,20.5,0,74,0.1,13.64000034,0,6,0.22,0.029,0.8
BABYFOOD,"BABYFOOD,FRUIT,PRUNES W/TAPIOCA,WO/VIT C,STR",3136,18.5,0,69,0.6,10.97000027,0.008,15,0.35,0.081,0.8
BABYFOOD,"BABYFOOD,FRUIT,PRUNES W/TAPIOCA,WO/VIT C,JR",3137,18.7,0,70,0.6,10.97000027,0.008,15,0.33,0.086,0.8
BABYFOOD,"BABYFOOD,PRUNES,WO/VIT C,STR",3139,23.52,0,101,1,21.20999908,0.02,21,0.4,0.11,1.3
BABYFOOD,"BABYFOOD,FRUIT DSSRT,MANGO W/ TAPIOCA",3140,19,0,70,0.3,13,0.039,8,0.2,0.08,15.8
BABYFOOD,"BABYFOOD,PEARS,DICES,TODD",3141,13.6,0,57,0.3,8.659999847,0.01,10,0.2,0.04,31.3
BABYFOOD,"BABYFOOD,FRUIT,APPLSAUC&APRICOTS,STR",3142,11.64,0,44,0.2,9.25,0.024,6,0.25,0.03,18.9
BABYFOOD,"BABYFOOD,FRUIT,APPLSAUC&APRICOTS,JR",3143,12.4,0,47,0.2,8.720000267,0.028,6,0.26,0.03,17.9
BABYFOOD,"BABYFOOD,FRUIT,APPLSAUC&CHERRIES,STR",3144,14.1,0,51,0,10.81000042,0,1,0.3,0.037,42.8
BABYFOOD,"BABYFOOD,FRUIT,APPLSAUC&CHERRIES,JR",3145,14.1,0,51,0,10.60999966,0,1,0.3,0.039,42.8
BABYFOOD,"BABYFOOD,FRUIT,APPLSAUC W/BANANA,JR",3147,16.16,0,66,0.37,4.349999905,0.04,5,0.24,0.1,17.3
BABYFOOD,"BABYFOOD,FRUIT,APPLSAUC&PNAPPL,STR",3150,10.1,0,37,0.1,0,0.01,4,0.1,0.039,28.1
BABYFOOD,"BABYFOOD,FRUIT,APPLSAUC&PNAPPL,JR",3151,10.5,0,39,0.1,0,0.011,4,0.1,0.039,26.8
BABYFOOD,"BABYFOOD,FRUIT,APPL & RASPBERRY,STR",3152,15.6,0,58,0.2,12.96000004,0.033,5,0.22,0.034,26.8
BABYFOOD,"BABYFOOD,FRUIT,APPL & RASPBERRY,JR",3153,15.4,0,58,0.2,12.96000004,0.032,5,0.22,0.034,28.9
BABYFOOD,"BABYFOOD,FRUIT & VEG,APPL & SWT POTATO",3154,15.3,0,64,0.3,11.60000038,0.041,8,0.2,0.05,6.4
BABYFOOD,"BABYFOOD,FRUIT,BANANAS&PNAPPL W/TAPIOCA,JR",3156,18.4,0,68,0.2,8.409999847,0.036,7,0.13,0.092,21.2
BABYFOOD,"BABYFOOD,FRUIT,BANANAS&PNAPPL W/TAPIOCA,STR",3157,17.8,0,65,0.2,10.72999954,0,7,0.23,0.082,19.2
BABYFOOD,"BABYFOOD,FRUIT,PEARS&PNAPPL,STR",3158,10.9,0,41,0.3,7.789999962,0.007,10,0.25,0.016,27.5
BABYFOOD,"BABYFOOD,FRUIT,PEARS&PNAPPL,JR",3159,11.4,0,44,0.3,7.360000134,0.013,10,0.21,0.013,16.8
BABYFOOD,"BABYFOOD,FRUIT,GUAVA&PAPAYA W/TAPIOCA,STR",3160,17,0,63,0.2,0,0,7,0.2,0.014,80.9
BABYFOOD,"BABYFOOD,PEACHES,DICES,TODD",3161,11.8,0,51,0.5,9.489999771,0.016,6,0.2,0.04,31.3
BABYFOOD,"BABYFOOD,FRUIT,PAPAYA&APPLSAUC W/TAPIOCA,STR",3162,18.9,0,70,0.2,0,0,7,0.44,0.023,113.1
BABYFOOD,"BABYFOOD,FRUIT,BANANAS W/APPLS&PEARS,STR",3163,19.7,0,84,0.9,12.76000023,0.106,5,0.3,0.29,13.9
BABYFOOD,"BABYFOOD,FRUIT,APPL&BLUEBERRY,STR",3164,16.3,0,61,0.2,13.93000031,0.024,4,0.2,0.037,27.8
BABYFOOD,"BABYFOOD,FRUIT,APPL&BLUEBERRY,JR",3165,16.6,0,62,0.2,8.829999924,0.024,5,0.4,0.042,13.9
BABYFOOD,"BABYFOOD,JUICE,APPLE",3166,11.7,0,47,0,10.69999981,0.018,4,0.57,0.029,57.9
BABYFOOD,"BABYFOOD,APPLE-BANANA JUC",3167,12.3,0,51,0.2,11,0.018,7,0.2,0.06,27.9
BABYFOOD,"BABYFOOD,JUC,APPL&PEACH",3168,10.5,0,43,0.2,9.590000153,0.018,3,0.56,0.022,58.5
BABYFOOD,"BABYFOOD,APPLE-CRANBERRY JUC",3169,11.49,0,46,0,6.880000114,0.007,6,0.22,0.03,27.9
BABYFOOD,"BABYFOOD,JUC,APPL&PLUM",3170,12.3,0,49,0.1,11.53999996,0,5,0.62,0.028,58.2
BABYFOOD,"BABYFOOD,JUC,APPL&PRUNE",3171,18,0,72,0.2,10.57999992,0.018,9,0.95,0.035,67.5
BABYFOOD,"BABYFOOD,JUICE,ORANGE",3172,10.2,0,45,0.6,8.260000229,0.035,12,0.17,0.054,62.5
BABYFOOD,"BABYFOOD,JUC,ORANGE&APPL",3173,10.1,0,43,0.4,0,0,10,0.2,0.038,76.9
BABYFOOD,"BABYFOOD,JUC,ORANGE&APPL&BANANA",3174,11.5,0,47,0.4,10.02999973,0.016,5,0.35,0.062,32.1
BABYFOOD,"BABYFOOD,JUC,ORANGE&APRICOT",3175,10.9,0,46,0.8,0,0.011,6,0.38,0.056,85.9
BABYFOOD,"BABYFOOD,JUC,ORANGE&BANANA",3176,11.9,0,50,0.7,0,0,17,0.11,0.054,34
BABYFOOD,"BABYFOOD,JUC,ORANGE&PNAPPL",3177,11.7,0,48,0.5,0,0.01,8,0.42,0.062,53.4
BABYFOOD,"BABYFOOD,JUC,PRUNE&ORANGE",3178,16.8,0,70,0.6,0,0,12,0.87,0.061,63.8
BABYFOOD,"BABYFOOD,JUC,MXD FRUIT",3179,11.6,0,47,0.1,8.460000038,0.015,8,0.34,0.043,63.6
BABYFOOD,"BABYFOOD,CRL,BARLEY,DRY",3181,75.3,0,365,11.1,3.099999905,0.418,795,47.5,0.374,2.2
BABYFOOD,"BABYFOOD,CRL,WHL WHEAT,W/APPLS,DRY",3184,77.1,0,402,12.6,22.20000076,0.639,600,45,0.3,58.3
BABYFOOD,"BABYFOOD,CEREAL,MIXED,DRY",3185,73.3,0,379,12.2,0.870000005,0.769,733,47.5,0.189,2.3
BABYFOOD,"BABYFOOD,CRL,MXD,W/BANANAS,DRY",3186,77.1,0,391,10.7,6.679999828,0.846,696,47.5,0.408,3.6
BABYFOOD,"BABYFOOD,CRL,MXD,W/APPLSAUC&BANANAS,STR",3187,17.9,0,82,1.2,7.789999962,0.09,6,6.62,0.137,25.5
BABYFOOD,"BABYFOOD,CRL,MXD,W/ APPLSAUC & BANANAS,JR",3188,18.4,0,83,1.2,7.789999962,0.072,4,5.61,0.139,9.1
BABYFOOD,"BABYFOOD,CRL,OATMEAL,DRY",3189,69.65,0,399,13.07,3.839999914,1.37,707,51.25,0.563,0
BABYFOOD,"BABYFOOD,CRL,OATMEAL,W/BANANAS,DRY",3190,73.4,0,393,12,13.75,1.267,651,47.5,0.423,4.7
BABYFOOD,"BABYFOOD,CRL,OATMEAL,W/APPLSAUC&BANANAS,STR",3191,15.4,0,74,1.3,10.48999977,0.125,9,5.65,0.2,21.8
BABYFOOD,"BABYFOOD,CRL,OATMEAL,W/APPLSAUC&BANANAS,JR",3192,15.7,0,75,1.3,9.479999542,0.126,6,7.5,0.24,24.5
BABYFOOD,"BABYFOOD,CRL,OATMEAL,W/HONEY,DRY",3193,69.3,0,391,13.5,0,0,1154,67.23,0.154,0
BABYFOOD,"BABYFOOD,CEREAL,RICE,DRY",3194,77.6,0,391,7.1,0.119999997,0.919,850,47.5,0.479,2.4
BABYFOOD,"BABYFOOD,CRL,RICE,W/APPLSAUC&BANANAS,STR",3195,17.1,0,80,1.2,2.24000001,0.114,17,6.73,0.234,31.6
BABYFOOD,"BABYFOOD,CRL,W/EGG YOLKS,STR",3197,7,63,51,1.9,0,0.61,24,0.47,0.021,0.7
BABYFOOD,"BABYFOOD,CRL,W/EGG YOLKS,JR",3198,7.1,63,52,1.9,0,0.61,24,0.51,0.02,0.7
BABYFOOD,"BABYFOOD,CRL,W/EGGS,STR",3199,8,51,58,2.2,0,0.49,27,0.54,0.024,0.8
BABYFOOD,"BABYFOOD,CRL,EGG YOLKS&BACON,JR",3201,6.2,94,79,2.5,0,1.64,28,0.47,0.026,0.9
BABYFOOD,"BABYFOOD,OATMEAL CRL W/FRUIT,DRY,INST,TODD",3205,74.15,0,402,10.5,11.09000015,1.572,286,14.3,0.38,2.7
BABYFOOD,"BABYFOOD,COOKIE,BABY,FRUIT",3206,73.7,4,435,6.8,24.20000076,2.7,83,2.9,0.21,1.5
BABYFOOD,"BABYFOOD,CRACKERS,VEG",3209,66.9,0,476,8.4,13,3.469,41,4.2,0.12,50.5
BABYFOOD,"BABYFOOD,CRL,RICE,W/MXD FRUIT,JR",3210,18.3,0,82,0.9,10.5,0.06,16,2.6,0.11,9.3
BABYFOOD,"BABYFOOD,CRL,HI PROT,W/APPL&ORANGE,DRY",3211,57.6,0,374,25.4,0,0.96,751,47.5,0.351,3.1
BABYFOOD,"BABYFOOD,CRL,RICE,W/BANANAS,DRY",3212,79.9,0,404,8.7,16.70000076,0.978,691,47.5,0.686,2
BABYFOOD,"BABYFOOD,COOKIES",3213,67.1,0,433,11.8,24.89999962,3.7,101,4.18,5.899,7
BABYFOOD,"BABYFOOD,COOKIES,ARROWROOT",3214,71.2,1,442,7.6,0,3.33,32,3,0.04,5.5
BABYFOOD,"BABYFOOD,PRETZELS",3215,82.2,0,397,10.8,3.079999924,0.316,25,3.77,0.083,3.8
BABYFOOD,"BABYFOOD,TEETHING BISCUITS",3216,78.03,0,398,9,28.5,1.534,100,3.55,0.111,9.1
No Category,ZWIEBACK,3217,74.2,21,426,10.1,12.39999962,3.95,20,0.6,0.082,5.3
BABYFOOD,"BABYFOOD,DSSRT,DUTCH APPL,STR",3220,19.74,0,75,0.2,17.88999939,0.19,5,0.2,0.011,21.4
BABYFOOD,"BABYFOOD,DSSRT,DUTCH APPL,JR",3221,19.29,0,79,0.2,17.88999939,0.025,3,0.11,0.017,18
BABYFOOD,"BABYFOOD,CHERRY COBBLER,JR",3222,19.2,0,78,0.3,10.39000034,0.02,5,0.1,0.02,9.3
BABYFOOD,"BABYFOOD,DSSRT,CHERRY VANILLA PUDD,STR",3224,17.8,10,68,0.2,9.149999619,0.087,5,0.19,0.011,1.1
BABYFOOD,"BABYFOOD,DSSRT,CHERRY VANILLA PUDD,JR",3225,18.4,10,69,0.2,16.97999954,0.058,5,0.17,0.012,1.1
BABYFOOD,"BABYFOOD,DSSRT,FRUIT PUDD,ORANGE,STR",3226,17.7,3,80,1.1,0,0.545,32,0.1,0.027,9.1
BABYFOOD,"BABYFOOD,DSSRT,PEACH COBBLER,STR",3227,17.8,0,65,0.3,10.61999989,0,4,0.1,0.007,20.5
BABYFOOD,"BABYFOOD,DSSRT,PEACH COBBLER,JR",3228,18.3,0,67,0.3,11.89000034,0,4,0.1,0.007,20.5
BABYFOOD,"BABYFOOD,DSSRT,FRUIT PUDD,PNAPPL,STR",3233,20.3,0,81,1.3,10.27999973,0.099,31,0.18,0.04,27.2
BABYFOOD,"BABYFOOD,DSSRT,FRUIT DSSRT,WO/VIT C,STR",3235,16,0,59,0.3,12.60000038,0,9,0.22,0.037,2.5
BABYFOOD,"BABYFOOD,DSSRT,FRUIT DSSRT,WO/VIT C,JR",3236,17.2,0,63,0.3,12,0,9,0.21,0.033,3
